index,status,end_date,start_date,years_to_event,event_indicator,total_liabilities_by_net_assets,cash_by_total_assets,cash_by_current_liabilities,current_assets_by_current_liabilities,tax,EBTIDA,financial_expenses_by_total_assets,EBIT,working_capital_by_total_assets,size_classification,income_tax_by_total_assets,sector,cooperative,nonprofit,other,private,public
1935.0,Liquidation,2022-06-28,1980-05-28,42,4,1250.420168067227,0.0006462365591397849,0.002801864801864802,4.134032634032634,160500.0,263666.6666666667,0.00456989247311828,257000.0,-0.013306451612903225,Small,0.12943548387096773,C - Manufacturing,0,0,0,0,1
1936.0,Liquidation,2019-06-14,1980-05-05,39,4,9046.783625730994,0.0002462831286360698,0.0006815742397137746,1.3059033989266546,17000.0,-81666.66666666667,0.08144796380090498,-112333.33333333333,0.12346477052359406,Small,0.03296703296703297,F - Construction,0,0,0,0,1
1937.0,Liquidation,2021-08-23,1980-06-05,41,4,2131.5261044176705,0.00046914743287800286,0.0024532019704433497,3.4507389162561575,56666.666666666664,-40666.666666666664,0.008949599623174752,-89333.33333333333,0.1653320772491757,Small,0.08007536504945831,"M - Professional, scientific and technical activities",0,0,0,0,1
1938.0,Bankruptcy,2021-06-15,1980-06-27,41,2,-70159.09090909091,5.830903790087464e-06,3.076923076923077e-05,0.9264957264957264,0.0,-18333.333333333332,0.043731778425655975,-135333.33333333334,0.0463232912212504,Small,0.0,I - Accommodation and food service activities,0,0,0,1,0
1939.0,Liquidation,2020-07-10,1980-07-02,40,4,1109.004739336493,1.282051282051282e-05,0.00013333333333333334,10.377777777777776,2000.0,7000.0,0.010683760683760684,6666.666666666667,0.9423076923076923,Small,0.01282051282051282,F - Construction,0,0,0,1,0
1940.0,Liquidation,2022-04-25,1980-05-12,42,4,2760.0,0.00015217391304347825,0.00028571428571428574,1.6802721088435373,3666.6666666666665,3666.6666666666665,0.021739130434782608,-333.3333333333333,0.18115942028985507,Small,0.03985507246376811,"M - Professional, scientific and technical activities",1,0,0,0,0
1941.0,Liquidation,2019-08-09,1980-05-19,39,4,1638.1322957198445,0.0006389548693586699,0.0016402439024390245,2.5670731707317076,1000.0,-3333.3333333333335,0.0,-3333.3333333333335,0.5273159144893111,Small,0.007125890736342042,C - Manufacturing,0,0,0,1,0
1942.0,Merger by absorption,2020-06-30,1980-06-27,40,0,17150.21459227468,1.2262262262262262e-05,3.391003460207612e-05,1.1598615916955015,333.3333333333333,37333.333333333336,0.008758758758758759,10000.0,0.18656156156156156,Small,0.00025025025025025025,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
1943.0,Liquidation,2020-03-31,1980-07-18,40,4,1814.2857142857144,0.0002637795275590551,0.0009852941176470588,3.0588235294117645,1000.0,-5000.0,0.015748031496062992,-9333.333333333334,0.6318897637795275,Small,0.011811023622047244,F - Construction,0,0,0,1,0
1944.0,Judicial winding up,2020-01-22,1980-07-22,40,8,1668.206549635561,0.000466276923076923,0.019887139107611546,26.564304461942257,490000.0,-211000.0,6.153846153846154e-05,-115333.33333333333,0.04504615384615385,Medium sized,0.09046153846153845,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
1945.0,Merger by absorption,2020-03-31,1980-08-08,40,0,2943.6920883820385,7.11864406779661e-05,0.00013060861839182586,1.6901377165704132,114000.0,333666.6666666667,0.00883777239709443,301000.0,0.2555690072639225,Medium sized,0.041404358353510896,F - Construction,0,0,0,0,1
1946.0,Liquidation,2020-10-29,1980-08-13,40,4,7069.767441860465,4.605263157894738e-05,0.0018666666666666669,6.4,0.0,-126666.66666666667,0.02631578947368421,-136333.33333333334,-0.00986842105263158,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
1947.0,Bankruptcy,2020-09-14,1980-09-17,40,2,1683.7606837606838,2.3688663282571914e-05,0.00010447761194029852,3.6194029850746268,5000.0,-16666.666666666668,0.03722504230118443,-44666.666666666664,0.34348561759729274,Small,0.025380710659898477,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
1948.0,Merger by absorption,2021-06-29,1980-07-03,41,0,1336.2255965292843,0.0004464285714285714,0.0017857142857142857,3.9935064935064934,4333.333333333333,1333.3333333333333,0.00487012987012987,1333.3333333333333,0.1461038961038961,Small,0.0211038961038961,H - Transportation and storage,0,0,0,0,1
1949.0,Merger by absorption,2021-05-21,1980-09-18,41,0,2087.378640776699,7.689922480620155e-05,0.00015851709811441357,1.987535953978907,63333.333333333336,382666.6666666667,0.01612403100775194,235666.66666666666,0.6489922480620155,Medium sized,0.02945736434108527,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
1950.0,Merger by absorption,2019-01-29,1980-08-05,39,0,-1345.6310679611652,0.00015007215007215006,0.00012307692307692307,0.3905325443786982,9666.666666666666,42333.333333333336,0.030303030303030304,16333.333333333332,-0.36507936507936506,Small,0.04184704184704185,C - Manufacturing,0,0,0,0,1
1951.0,Liquidation,2021-03-29,1980-10-29,41,4,1140.0911161731208,0.0006393606393606394,0.0034972677595628415,5.459016393442623,333.3333333333333,-16666.666666666668,0.003996003996003995,-16666.666666666668,0.24725274725274723,Small,0.0009990009990009988,F - Construction,0,0,0,1,0
1952.0,End of suspension,2022-07-13,1980-12-04,42,6,21979.202772963603,1.7662829206749727e-05,2.9075804776739358e-05,1.074896157840083,17000.0,286333.3333333333,0.00859485885507018,229000.0,0.447169216211954,Medium sized,0.004021447721179625,F - Construction,0,0,0,1,0
1953.0,Bankruptcy,2022-01-24,1980-11-20,42,2,119000.0,9.663865546218489e-05,9.745762711864407e-05,1.0084745762711864,0.0,-32000.0,0.06722689075630252,-32000.0,0.37394957983193283,Small,0.0,F - Construction,0,0,0,1,0
1954.0,Liquidation,2022-03-29,1980-12-16,42,4,1995.589856670342,0.0004685082872928177,0.0010253929866989118,2.0967351874244256,0.0,-209333.33333333334,0.013812154696132596,-221333.33333333334,1.0823204419889503,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
1955.0,Merger by absorption,2019-09-05,1980-12-10,39,0,7750.626566416039,9.73322554567502e-05,0.0001294345302085573,1.171791012685444,181666.66666666666,615333.3333333334,0.013904607922392887,512333.3333333334,0.3445432497978982,Medium sized,0.08811641067097817,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
1956.0,Liquidation,2021-03-31,1980-10-27,41,4,3175.3974459212927,2.462245567957978e-07,5.86281024037522e-07,1.750048856752003,20000.0,398000.0,0.02396585686145765,278666.6666666667,0.5754267892317794,Small,0.004924491135915955,C - Manufacturing,0,0,0,0,1
1957.0,Bankruptcy,2022-01-17,1980-10-29,42,2,3232.7044025157234,0.0002081712062256809,0.0003048433048433048,1.45014245014245,6333.333333333333,16333.333333333332,0.0019455252918287936,15000.0,0.12062256809338522,Small,0.036964980544747075,N - Administrative and support service activities,0,0,0,1,0
1958.0,Liquidation,2019-01-24,1980-12-16,39,4,2101.5831134564646,0.00035279347143753924,0.0008774395003903201,1.8485558157689306,64000.0,42000.0,0.0031387319522912746,-36333.333333333336,0.4905838041431262,Small,0.12052730696798493,"A - Agriculture, forestry and fishing",0,0,0,1,0
1959.0,Merger by absorption,2021-05-20,1980-12-29,41,0,4269.723533378287,0.00018319646241313962,0.0005598455598455599,1.73503861003861,76333.33333333333,630000.0,0.04058749210360076,426666.6666666667,0.2781111813013266,Medium sized,0.03616550852811118,C - Manufacturing,0,0,0,0,1
1960.0,Liquidation,2021-03-31,1980-12-30,41,4,1147.5439550480335,0.0008946453956720896,0.01087140115163148,11.591170825335894,16000.0,81666.66666666667,0.009161269941557415,10000.0,0.018480492813141684,Small,0.007581740641288895,H - Transportation and storage,0,0,0,1,0
1961.0,Merger by absorption,2022-04-29,1981-01-13,41,0,1556.701030927835,0.00038852097130242824,0.0010864197530864198,2.7962962962962963,9000.0,37000.0,0.006622516556291391,35333.333333333336,0.16777041942604856,Small,0.059602649006622516,N - Administrative and support service activities,0,0,0,1,0
1962.0,Liquidation,2021-09-22,1980-12-31,41,4,2105.022831050228,0.0006220173535791757,0.00296,3.260645161290323,66666.66666666667,127333.33333333333,0.015997830802603037,30000.0,0.046773318872017355,Small,0.0542299349240781,F - Construction,0,0,0,1,0
1963.0,Liquidation,2022-06-27,1981-02-07,41,4,1290.7801418439715,0.000760989010989011,0.004396825396825396,5.476190476190476,15000.0,-50333.333333333336,0.008241758241758242,-54333.333333333336,0.03021978021978022,Small,0.12362637362637363,"M - Professional, scientific and technical activities",0,0,0,1,0
1964.0,Merger by absorption,2019-06-13,1981-01-19,38,0,2293.398533007335,0.000767590618336887,0.0018274111675126903,2.0380710659898478,6666.666666666667,25000.0,0.010660980810234541,21000.0,0.060767590618336885,Small,0.021321961620469083,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
1965.0,Liquidation,2019-12-31,1981-03-19,39,4,-1351.8518518518517,0.0005616438356164384,0.0003203125,0.5703125,0.0,-43666.666666666664,0.0,-43666.666666666664,0.20547945205479454,Small,0.0,I - Accommodation and food service activities,0,0,0,1,0
1966.0,Bankruptcy,2020-06-10,1981-02-20,39,2,7134.796238244514,4.305799648506151e-05,5.11482254697286e-05,1.1664926931106472,500.0,-89666.66666666667,0.030755711775043937,-198333.33333333334,0.23769771528998246,Small,0.0006590509666080844,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
1967.0,Liquidation,2022-07-26,1981-03-26,41,4,-6772.887323943662,6.264621783207694e-05,5.663924794359577e-05,0.8669800235017627,0.0,35000.0,0.0036391993761372503,96666.66666666667,0.2912659214972706,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
1968.0,Bankruptcy,2021-12-14,1981-03-12,40,2,34459.45945945946,4.235294117647059e-05,5.800214822771214e-05,1.0397422126745437,1000.0,-26333.333333333332,0.007058823529411765,-60666.666666666664,0.5215686274509803,Small,0.002352941176470588,F - Construction,0,0,0,1,0
1969.0,Liquidation,2021-12-23,1981-04-01,40,4,3962.6436781609195,0.00023111985911115714,0.00046209610604805305,1.680613090306545,338666.6666666667,-49000.0,0.006319278980627784,-105000.0,0.09634310577022688,Medium sized,0.10525225318553819,K - Financial and insurance activities,0,0,0,0,1
1970.0,Merger by absorption,2020-08-19,1981-04-22,39,0,4206.7307692307695,8e-05,0.009130434782608695,28.130434782608692,9000.0,29666.666666666668,0.0,28666.666666666668,0.009523809523809525,Small,0.005142857142857143,C - Manufacturing,0,0,0,0,1
1971.0,Merger by absorption,2021-07-30,1981-03-23,40,0,3009.0694006309145,3.9968549338225666e-05,7.768721344880285e-05,1.6456953642384105,500.0,194666.66666666666,0.00563491023456952,184666.66666666666,0.12593369152142575,Medium sized,0.0001965666360896344,"M - Professional, scientific and technical activities",0,0,0,0,1
1972.0,Liquidation,2021-06-23,1981-04-10,40,4,-1481.7408704352176,1.6542876434841323e-05,2.374031007751938e-05,0.031492248062015504,1000.0,18000.0,0.005401755570560432,-17000.0,0.0015192437542201215,Small,0.001012829169480081,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
1973.0,Liquidation,2020-12-23,1981-05-07,39,4,-4902.813299232736,8.60719874804382e-06,8.025291828793775e-06,0.8103112840466926,500.0,118000.0,0.0406885758998435,77000.0,-0.4287949921752739,Small,0.000782472613458529,I - Accommodation and food service activities,0,0,0,0,1
1974.0,Provisional suspension,2022-08-31,1981-05-07,41,1,33166.666666666664,0.0002763819095477387,0.0003416149068322981,1.0403726708074534,12000.0,24333.333333333332,0.007537688442211056,17333.333333333332,-0.0942211055276382,Small,0.09045226130653267,I - Accommodation and food service activities,0,0,0,1,0
1975.0,Merger by absorption,2021-02-22,1981-04-28,40,0,4553.097345132744,0.00019727891156462587,0.0021595744680851067,4.085106382978724,27666.666666666668,96000.0,0.0058309037900874635,67333.33333333333,0.09523809523809523,Small,0.08066083576287658,K - Financial and insurance activities,0,0,0,1,0
1976.0,Liquidation,2019-12-26,1981-05-25,38,4,2169.9507389162563,8.286038592508512e-05,0.00025524475524475526,2.7727272727272725,39000.0,106000.0,0.00340522133938706,103000.0,-0.00340522133938706,Small,0.13280363223609534,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
1977.0,Liquidation,2021-12-27,1981-06-25,40,4,22299.999999999996,0.00019730941704035874,0.0002458100558659218,1.0614525139664805,-666.6666666666666,-43666.666666666664,0.03139013452914799,-42333.333333333336,0.336322869955157,Small,-0.008968609865470852,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
1978.0,Bankruptcy,2020-09-10,1981-06-30,39,2,-1819.8198198198197,0.0005693069306930694,0.00042910447761194037,0.582089552238806,20000.0,-9333.333333333334,0.019801980198019802,-18000.0,-0.3118811881188119,Small,0.29702970297029707,I - Accommodation and food service activities,0,0,0,1,0
1979.0,Merger by absorption,2019-12-30,1981-06-27,38,0,-44226.666666666664,8.03939302582655e-07,7.005253940455341e-06,0.8029772329246936,0.0,429000.0,0.042005828559943725,27000.0,0.07526881720430108,Medium sized,0.0,"M - Professional, scientific and technical activities",0,0,0,1,0
1980.0,Merger by absorption,2019-02-06,1981-07-03,38,0,-2266.240461950918,4.613704613704614e-05,5.3222758765483935e-05,0.4908671005668696,0.0,-10333.333333333334,0.006552006552006552,-87333.33333333333,0.000546000546000546,Medium sized,0.0,L - Real estate activities,0,0,0,0,1
1981.0,Liquidation,2019-08-05,1981-06-29,38,4,-6528.957528957529,5.677114133648729e-05,0.0002138084632516704,0.42538975501113585,33000.0,240666.66666666666,0.02365464222353637,151333.33333333334,-0.04790065050266115,Small,0.058545239503252515,"A - Agriculture, forestry and fishing",0,0,0,1,0
1982.0,Liquidation,2022-08-23,1981-09-04,41,4,1112.0917917034421,0.0006007936507936508,0.006525862068965518,10.767241379310345,7000.0,33333.333333333336,0.006349206349206349,28666.666666666668,0.05158730158730159,Small,0.016666666666666666,I - Accommodation and food service activities,0,0,0,1,0
1983.0,Merger by absorption,2018-12-28,1981-09-22,37,0,-1236.5930599369083,0.0004123086734693878,0.0002950707439525331,0.4365586490187129,0.0,46333.333333333336,0.046556122448979595,-65333.33333333333,-0.039540816326530615,Small,0.0,S - Other service activities,0,0,0,1,0
1984.0,Merger by absorption,2019-04-01,1981-09-28,38,0,3392.7321668909826,7.933989209774676e-06,1.1633317822242904e-05,1.4320614239181013,-500.0,-90666.66666666667,0.0005950491907331006,-151666.66666666666,0.0020231672484925423,Medium sized,-0.00011900983814662013,K - Financial and insurance activities,0,0,0,0,1
1985.0,Merger by absorption,2019-07-24,1981-09-30,38,0,-319449.1525423729,2.1647433346597692e-05,5.680473372781065e-05,0.9918552036199095,76000.0,3356666.6666666665,0.011062475129327497,784666.6666666666,0.21204403767077862,Medium sized,0.006048547552725826,N - Administrative and support service activities,0,0,0,1,0
1986.0,Bankruptcy,2022-10-06,1981-11-06,41,2,-2234.8484848484845,0.0001,0.00010225303292894281,0.5407279029462738,56000.0,-27666.666666666668,0.030508474576271188,-34000.0,-0.1423728813559322,Small,0.2847457627118644,I - Accommodation and food service activities,0,0,0,1,0
1987.0,Liquidation,2020-09-23,1981-10-13,39,4,1123.4191016136065,0.000844332298136646,0.00877016129032258,10.25,38333.333333333336,93666.66666666667,0.0,87333.33333333333,0.16770186335403728,Small,0.04464285714285715,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
1988.0,Merger by absorption,2022-03-31,1993-10-30,29,0,7911.864406779661,0.00010197086546700942,0.00015565729234793982,1.2328319162851538,26000.0,123666.66666666667,0.007712082262210797,100000.0,0.3821765209940017,Medium sized,0.033419023136246784,"M - Professional, scientific and technical activities",0,0,0,1,0
1989.0,Bankruptcy,2021-06-08,1981-12-01,40,2,-3784.313725490196,0.000917098445595855,0.0007436974789915967,0.7941176470588236,6000.0,-35666.666666666664,0.04663212435233161,-37333.333333333336,-0.09844559585492228,Small,0.09326424870466322,I - Accommodation and food service activities,0,0,0,1,0
1990.0,Liquidation,2021-09-28,1981-12-18,40,4,1840.7407407407409,5.835010060362173e-05,0.00014009661835748792,2.303381642512077,9666.666666666666,19333.333333333332,0.01891348088531187,2000.0,0.09175050301810865,Small,0.011670020120724345,F - Construction,0,0,0,1,0
1991.0,Merger by absorption,2022-06-29,1981-11-13,41,0,4974.137931034484,0.0002097053726169844,0.0025208333333333337,3.4166666666666665,3333.3333333333335,16333.333333333332,0.0,13666.666666666666,0.07279029462738301,Small,0.01733102253032929,K - Financial and insurance activities,0,0,0,0,1
1992.0,Liquidation,2019-06-25,1981-12-14,38,4,1630.6306306306308,0.0007569060773480662,0.002044776119402985,2.6417910447761197,2000.0,9333.333333333334,0.022099447513812154,9000.0,0.11049723756906077,Small,0.03314917127071823,S - Other service activities,0,0,0,1,0
1993.0,Bankruptcy,2022-01-25,1981-12-01,41,2,2401.6064257028115,0.0005769230769230769,0.0009971098265895953,1.7182080924855492,0.0,-32333.333333333336,0.00334448160535117,-34000.0,0.061872909698996656,Small,0.0,C - Manufacturing,0,0,0,1,0
1994.0,Liquidation,2021-12-28,1981-12-29,40,4,2139.63963963964,0.00022947368421052632,0.0010380952380952381,3.1142857142857143,1500.0,8333.333333333334,0.01263157894736842,-17666.666666666668,0.32421052631578945,Small,0.009473684210526315,F - Construction,0,0,0,0,1
